project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license,bounding_boxes
2010895,Training 01 2025,866cad92-1b0f-445b-88c7-0a66b0965774,RCNX0011.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/866cad92-1b0f-445b-88c7-0a66b0965774.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-30 11:10:44,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,5c3c0cf3-fffe-40a2-8360-5e363264018b,RCNX0013.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/5c3c0cf3-fffe-40a2-8360-5e363264018b.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-30 11:11:25,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,ec0cb913-949c-41b6-851e-2835a3771ac2,RCNX0014.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/ec0cb913-949c-41b6-851e-2835a3771ac2.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-30 11:11:26,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,0e17d6fa-a629-4ed5-989a-b8737c964b71,RCNX0015.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/0e17d6fa-a629-4ed5-989a-b8737c964b71.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-30 11:11:27,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,07023240-5407-4b0f-88b7-7ddbd923e0e2,RCNX0016.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/07023240-5407-4b0f-88b7-7ddbd923e0e2.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-30 11:39:13,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,0814ae98-82de-45a0-a3ca-6f17fec9cb98,RCNX0017.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/0814ae98-82de-45a0-a3ca-6f17fec9cb98.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-30 11:39:14,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,6a5dd2c8-955a-4878-af39-165ed6b1c4d7,RCNX0018.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/6a5dd2c8-955a-4878-af39-165ed6b1c4d7.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-30 11:39:15,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,fdeb5ba4-f99b-4b21-8983-acc418083859,RCNX0019.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/fdeb5ba4-f99b-4b21-8983-acc418083859.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-30 13:37:35,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,77866287-14d0-4031-a95b-b1d8ad7f49ba,RCNX0020.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/77866287-14d0-4031-a95b-b1d8ad7f49ba.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-30 13:37:36,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,3c988e17-c650-4562-8bd7-bc5b4e91b099,RCNX0021.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/3c988e17-c650-4562-8bd7-bc5b4e91b099.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-30 13:37:37,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,b7d302f2-bc83-43d9-95e1-788c9b23df57,RCNX0022.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/b7d302f2-bc83-43d9-95e1-788c9b23df57.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-30 15:07:41,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,6e3f8e76-5288-4eaf-a8ec-2f40250d9dfb,RCNX0023.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/6e3f8e76-5288-4eaf-a8ec-2f40250d9dfb.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-30 15:07:42,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,771f39bf-4d0f-4598-b277-5794f79c6311,RCNX0024.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/771f39bf-4d0f-4598-b277-5794f79c6311.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-30 15:07:43,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,99a060bb-0c92-4bb3-9e23-8187931016be,RCNX0025.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/99a060bb-0c92-4bb3-9e23-8187931016be.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-31 11:04:45,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,80ce1b64-3cbd-431b-8bcf-8fcfb6d688bf,RCNX0026.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/80ce1b64-3cbd-431b-8bcf-8fcfb6d688bf.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-31 11:04:46,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,f83f2277-5435-46c7-b334-8d0e8033d6dd,RCNX0027.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/f83f2277-5435-46c7-b334-8d0e8033d6dd.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-31 11:04:47,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,cd4d6f01-bf43-4b22-8fa1-0afbd761afe2,RCNX0028.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/cd4d6f01-bf43-4b22-8fa1-0afbd761afe2.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-31 11:09:55,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.36666665226221085,0.236328125,0.4034722074866295,0.26220703125]}""}"
2010895,Training 01 2025,f98250a5-3622-4c2c-99f0-eac4f9affec9,RCNX0029.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/f98250a5-3622-4c2c-99f0-eac4f9affec9.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-31 11:09:56,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,abd5f9b4-586f-4086-a7b6-5e348aaefc44,RCNX0030.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/abd5f9b4-586f-4086-a7b6-5e348aaefc44.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-31 11:09:57,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,3dd4f0cf-f7f5-4a98-8c03-95b8575b5f0a,RCNX0031.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/3dd4f0cf-f7f5-4a98-8c03-95b8575b5f0a.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-31 13:36:47,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,d3dc5804-bb92-4578-b8ab-1fc726dad7e8,RCNX0032.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/d3dc5804-bb92-4578-b8ab-1fc726dad7e8.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-31 13:36:48,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,d8d95b11-93ca-4c94-a770-93f86cc5fdc6,RCNX0033.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/d8d95b11-93ca-4c94-a770-93f86cc5fdc6.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-08-31 13:36:49,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,fdcd747f-4a81-4224-8cfb-c19aeac25959,RCNX0034.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/fdcd747f-4a81-4224-8cfb-c19aeac25959.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-01 11:46:13,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,352045be-66bd-418a-8a33-08ab50379ca8,RCNX0036.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/352045be-66bd-418a-8a33-08ab50379ca8.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-01 11:46:15,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,78755156-20c5-4e73-9ba7-ccffd5264622,RCNX0035.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/78755156-20c5-4e73-9ba7-ccffd5264622.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-01 11:46:14,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,a708f4c9-c202-4524-870c-5388deece79d,RCNX0037.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/a708f4c9-c202-4524-870c-5388deece79d.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-01 12:02:26,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,67bd5d7f-bf45-4dc1-98fb-62c2b768ba2d,RCNX0038.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/67bd5d7f-bf45-4dc1-98fb-62c2b768ba2d.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-01 12:02:27,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,fb063474-d788-4e89-87e5-421d8db918a5,RCNX0040.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/fb063474-d788-4e89-87e5-421d8db918a5.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-01 12:45:40,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,0e931824-c750-4c8a-bc09-66aaee99c51f,RCNX0039.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/0e931824-c750-4c8a-bc09-66aaee99c51f.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-01 12:02:28,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,f92687ea-82cc-4f95-aabb-40e0c492d933,RCNX0042.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/f92687ea-82cc-4f95-aabb-40e0c492d933.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-01 12:45:42,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,ea73986d-847f-414a-8102-86010f5412e9,RCNX0041.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/ea73986d-847f-414a-8102-86010f5412e9.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-01 12:45:41,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,fc6ba119-ec37-4f3a-a39a-ad0d35f474a5,RCNX0043.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/fc6ba119-ec37-4f3a-a39a-ad0d35f474a5.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-01 13:40:03,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,9b227174-9a6c-4cd2-9ba0-628de299fc4f,RCNX0044.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/9b227174-9a6c-4cd2-9ba0-628de299fc4f.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-01 13:40:04,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,4f2b8618-5cb1-41bd-afe4-7298c2bac809,RCNX0045.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/4f2b8618-5cb1-41bd-afe4-7298c2bac809.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-01 13:40:05,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,1e5765bb-7c05-420d-8e6e-d2d852a0a553,RCNX0046.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/1e5765bb-7c05-420d-8e6e-d2d852a0a553.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-01 13:45:01,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,d94d4889-2062-4371-8be2-dc3fa5bfc5b2,RCNX0047.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/d94d4889-2062-4371-8be2-dc3fa5bfc5b2.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-01 13:45:02,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,21e269a4-d7a3-45ea-baf9-5e9644079fca,RCNX0048.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/21e269a4-d7a3-45ea-baf9-5e9644079fca.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-01 13:45:03,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,a0dd5156-c8b5-462a-bf90-fa650b0374ca,RCNX0049.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/a0dd5156-c8b5-462a-bf90-fa650b0374ca.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 12:28:38,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,f95ee3ab-5da1-43e3-9a39-2de0ccd7f4e0,RCNX0050.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/f95ee3ab-5da1-43e3-9a39-2de0ccd7f4e0.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 12:28:39,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,1a6c446f-7231-4cc2-a47a-239d334d302e,RCNX0051.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/1a6c446f-7231-4cc2-a47a-239d334d302e.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 12:28:40,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,dcf2ab31-ad1c-4002-9807-68512c465d70,RCNX0052.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/dcf2ab31-ad1c-4002-9807-68512c465d70.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 12:30:48,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,42a83d54-5c0d-4a84-a1c6-f1b9456f3c76,RCNX0053.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/42a83d54-5c0d-4a84-a1c6-f1b9456f3c76.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 12:30:49,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,867ad67b-e1d4-4ca7-abed-f274d87efd81,RCNX0054.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/867ad67b-e1d4-4ca7-abed-f274d87efd81.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 12:30:50,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,c1a952e6-6e48-4bac-8869-6ba9965ff1ac,RCNX0055.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/c1a952e6-6e48-4bac-8869-6ba9965ff1ac.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 12:33:15,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,6e28c862-3f9a-42e2-84f8-a2f0fb6e3cea,RCNX0056.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/6e28c862-3f9a-42e2-84f8-a2f0fb6e3cea.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 12:33:16,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,82821d6c-82f2-41d3-b992-2ffc8df8f26b,RCNX0057.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/82821d6c-82f2-41d3-b992-2ffc8df8f26b.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 12:33:17,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,4548612a-e544-4487-9ab4-1c42e6f9ef5e,RCNX0058.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/4548612a-e544-4487-9ab4-1c42e6f9ef5e.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 13:05:50,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,e49bb9a8-dd42-440e-a347-7e13948bf4bc,RCNX0059.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/e49bb9a8-dd42-440e-a347-7e13948bf4bc.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 13:05:51,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,f6080d3c-3a3e-4969-aaac-c16e459258b9,RCNX0060.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/f6080d3c-3a3e-4969-aaac-c16e459258b9.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 13:05:52,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,9998f1d6-d135-4754-a859-329fcd0a03aa,RCNX0061.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/9998f1d6-d135-4754-a859-329fcd0a03aa.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 13:15:48,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,73c9b98b-64ad-4aa6-9f06-9b44e21aed7e,RCNX0062.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/73c9b98b-64ad-4aa6-9f06-9b44e21aed7e.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 13:15:49,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,677fb712-9ebf-460e-a19a-f3e5ac3f66aa,RCNX0064.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/677fb712-9ebf-460e-a19a-f3e5ac3f66aa.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 13:21:18,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,50c870ad-3f6a-4e44-89c4-adf34348871c,RCNX0063.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/50c870ad-3f6a-4e44-89c4-adf34348871c.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 13:15:50,1,,,,,,,false,,,CC-BY-NC,
2010895,Training 01 2025,eaa961da-dae5-4bc6-b7d9-7a3a9faf0f7e,RCNX0065.JPG,gs://145625598251_2010895_489_wildlife_ecology_lab__main/deployment/2418638/prod/directUpload/eaa961da-dae5-4bc6-b7d9-7a3a9faf0f7e.JPG,1,Scott Appleby,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2024-09-02 13:21:19,1,,,,,,,false,,,CC-BY-NC,
